Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,STARPAPER,516022,E,STAR PAPER MILLS LTD.,STAR PAPER MILLS LTD.,1,0.05,STARPAPER
BSE,bse_cm,YASHPAKKA,516030,E,YASH PAKKA LIMITED,YASH PAKKA LIMITED,1,0.05,YASHPAKKA
BSE,bse_cm,SARDAPPR,516032,E,SARDA PAPERS LTD.,SARDA PAPERS LTD.,1,0.05,SARDAPPR
BSE,bse_cm,NATPLY,516062,E,NATIONAL PLYWOOD INDUSTRIES LT,NATIONAL PLYWOOD INDUSTRIES LT,1,0.01,NATPLY
BSE,bse_cm,ARROWGREEN,516064,E,Arrow Greentech Limited,Arrow Greentech Limited,1,0.05,ARROWGREEN
BSE,bse_cm,VISHNU,516072,E,VISHNU CHEMICALS LTD.,VISHNU CHEMICALS LTD.,1,0.05,VISHNU
BSE,bse_cm,JUMBO,516078,E,JUMBO BAG LTD.,JUMBO BAG LTD.,1,0.05,JUMBO
BSE,bse_cm,NRAGRINDQ,516082,E,N.R.AGARWAL INDUSTRIES LTD.,N.R.AGARWAL INDUSTRIES LTD.,1,0.05,NRAGRINDQ
BSE,bse_cm,3PLAND,516092,E,3P LAND HOLDINGS LTD.,3P LAND HOLDINGS LTD.,1,0.05,3PLAND
BSE,bse_cm,SANPA,516096,E,SANGAL PAPERS LTD.,SANGAL PAPERS LTD.,1,0.05,SANPA
BSE,bse_cm,VENTURA,516098,E,VENTURA TEXTILES LTD.,VENTURA TEXTILES LTD.,1,0.01,VENTURA
BSE,bse_cm,SHKARTP,516106,E,SHREE KARTHIK PAPERS LTD.,SHREE KARTHIK PAPERS LTD.,1,0.01,SHKARTP
BSE,bse_cm,STHINPA,516108,E,SOUTH INDIA PAPER MILLS LTD.,SOUTH INDIA PAPER MILLS LTD.,1,0.05,STHINPA
BSE,bse_cm,FAMILYCARE,516110,E,FAMILY CARE HOSPITALS LIMITED,FAMILY CARE HOSPITALS LIMITED,1,0.01,FAMILYCARE
BSE,bse_cm,VINDHYATEL,517015,E,VINDHYA TELELINKS LTD.,VINDHYA TELELINKS LTD.,1,0.05,VINDHYATEL
BSE,bse_cm,RIR,517035,E,RIR POWER ELECTRONICS LIMITED,RIR POWER ELECTRONICS LIMITED,1,0.05,RIR
BSE,bse_cm,ADORWELD,517041,E,ADOR WELDING LTD.,ADOR WELDING LTD.,1,0.05,ADORWELD
BSE,bse_cm,IDM,517044,E,INTERNATIONAL DATA MANAGEMENT,INTERNATIONAL DATA MANAGEMENT,1,0.01,IDM
BSE,bse_cm,SALZER,517059,E,SALZER ELECTRONICS LTD.,SALZER ELECTRONICS LTD.,1,0.05,SALZER
BSE,bse_cm,JETKINGQ,517063,E,JETKING INFOTRAIN LTD.,JETKING INFOTRAIN LTD.,1,0.05,JETKINGQ
BSE,bse_cm,INDAGIV,517077,E,IND-AGIV COMMERCE LTD.,IND-AGIV COMMERCE LTD.,1,0.05,INDAGIV
BSE,bse_cm,APLAB,517096,E,APLAB LTD.,APLAB LTD.,1,0.05,APLAB
BSE,bse_cm,PCS,517119,E,PCS TECHNOLOGY LTD.,PCS TECHNOLOGY LTD.,1,0.05,PCS
BSE,bse_cm,USHAMART,517146,E,USHA MARTIN LTD.,USHA MARTIN LTD.,1,0.05,USHAMART
BSE,bse_cm,SPELS,517166,E,SPEL SEMICONDUCTOR LTD.,SPEL SEMICONDUCTOR LTD.,1,0.05,SPELS
BSE,bse_cm,SUBROS,517168,E,SUBROS LTD.,SUBROS LTD.,1,0.05,SUBROS
BSE,bse_cm,EDVENSWA,517170,E,Edvenswa Enterprises Limited,Edvenswa Enterprises Limited,1,0.05,EDVENSWA
BSE,bse_cm,PERVASIVE,517172,E,Pervasive Commodities Limited,Pervasive Commodities Limited,100,0.01,PERVASIVE
BSE,bse_cm,HONAUT,517174,E,HONEYWELL AUTOMATION INDIA LTD,HONEYWELL AUTOMATION INDIA LTD,1,0.05,HONAUT
BSE,bse_cm,SWITCHTE,517201,E,SWITCHING TECHNOLOGIES GUNTHER,SWITCHING TECHNOLOGIES GUNTHER,1,0.05,SWITCHTE
BSE,bse_cm,LUMAXIND,517206,E,LUMAX INDUSTRIES LTD.,LUMAX INDUSTRIES LTD.,1,0.05,LUMAXIND
BSE,bse_cm,DIGISPICE,517214,E,DIGISPICE TECHNOLOGIES LIMITED,DIGISPICE TECHNOLOGIES LIMITED,1,0.05,DIGISPICE
BSE,bse_cm,PAEL,517230,E,PAE LTD.,PAE LTD.,1,0.01,PAEL
BSE,bse_cm,CALCOM,517236,E,CALCOM VISION LTD.,CALCOM VISION LTD.,1,0.05,CALCOM
BSE,bse_cm,DYNAVSN,517238,E,DYNAVISION LTD.,DYNAVISION LTD.,1,0.05,DYNAVSN
BSE,bse_cm,BCCFUBA,517246,E,BCC FUBA INDIA LTD.,BCC FUBA INDIA LTD.,1,0.05,BCCFUBA
BSE,bse_cm,PRECISIO,517258,E,PRECISION ELECTRONICS LTD.,PRECISION ELECTRONICS LTD.,1,0.05,PRECISIO
BSE,bse_cm,FINELINE,517264,E,FINE-LINE CIRCUITS LTD.,FINE-LINE CIRCUITS LTD.,1,0.05,FINELINE
BSE,bse_cm,HBLPOWER,517271,E,HBL POWER SYSTEMS LTD.,HBL POWER SYSTEMS LTD.,1,0.05,HBLPOWER
BSE,bse_cm,S&SPOWER,517273,E,S&S POWER SWITCHGEAR LTD.,S&S POWER SWITCHGEAR LTD.,1,0.05,S&SPOWER
BSE,bse_cm,GUJARATPOLY,517288,E,Gujarat Poly Electronics Limit,Gujarat Poly Electronics Limit,1,0.05,GUJARATPOLY
BSE,bse_cm,GIPCL,517300,E,GUJARAT INDUSTRIES POWER CO.LT,GUJARAT INDUSTRIES POWER CO.LT,1,0.05,GIPCL
BSE,bse_cm,SAVINFOCO,517320,E,SAVANT INFOCOMM LTD.,SAVANT INFOCOMM LTD.,1,0.01,SAVINFOCO
BSE,bse_cm,CMI,517330,E,CMI LTD.,CMI LTD.,1,0.05,CMI
BSE,bse_cm,MOTHERSON,517334,E,Samvardhana Motherson Internat,Samvardhana Motherson Internat,1,0.05,MOTHERSON
BSE,bse_cm,MINDTECK*,517344,E,MINDTECK (INDIA) LTD.,MINDTECK (INDIA) LTD.,1,0.05,MINDTECK*
BSE,bse_cm,HAVELLS,517354,E,HAVELLS INDIA LTD.,HAVELLS INDIA LTD.,1,0.05,HAVELLS
BSE,bse_cm,ACIIN,517356,E,ACI INFOCOM LTD.,ACI INFOCOM LTD.,1,0.01,ACIIN
BSE,bse_cm,SBECSYS,517360,E,SBEC SYSTEMS (INDIA) LTD.,SBEC SYSTEMS (INDIA) LTD.,1,0.05,SBECSYS
BSE,bse_cm,INCAP,517370,E,INCAP LTD.,INCAP LTD.,1,0.05,INCAP
BSE,bse_cm,GUJINTRX,517372,E,GUJARAT INTRUX LTD.,GUJARAT INTRUX LTD.,1,0.05,GUJINTRX
BSE,bse_cm,IGARASHI,517380,E,IGARASHI MOTORS INDIA LTD.,IGARASHI MOTORS INDIA LTD.,1,0.05,IGARASHI
BSE,bse_cm,SYMPHONY,517385,E,SYMPHONY LIMITED,SYMPHONY LIMITED,1,0.05,SYMPHONY
BSE,bse_cm,VINTRON,517393,E,VINTRON INFORMATICS LTD.,VINTRON INFORMATICS LTD.,1,0.01,VINTRON
BSE,bse_cm,PANELEC,517397,E,PAN ELECTRONICS INDIA LTD.,PAN ELECTRONICS INDIA LTD.,1,0.05,PANELEC
BSE,bse_cm,VXLINSTR,517399,E,VXL INSTRUMENTS LTD.,VXL INSTRUMENTS LTD.,1,0.01,VXLINSTR
BSE,bse_cm,SHYAMTEL,517411,E,SHYAM TELECOM LTD.,SHYAM TELECOM LTD.,1,0.01,SHYAMTEL
BSE,bse_cm,LEENEE,517415,E,LEE & NEE SOFTWARES (EXPORTS),LEE & NEE SOFTWARES (EXPORTS),1,0.01,LEENEE
BSE,bse_cm,PATELSAI,517417,E,PATELS AIRTEMP (INDIA) LTD.,PATELS AIRTEMP (INDIA) LTD.,1,0.05,PATELSAI
BSE,bse_cm,BUTTERFLY,517421,E,BUTTERFLY GANDHIMATHI APPLIANC,BUTTERFLY GANDHIMATHI APPLIANC,1,0.05,BUTTERFLY
BSE,bse_cm,INTEGSW,517423,E,INTEGRA SWITCHGEAR LTD.,INTEGRA SWITCHGEAR LTD.,1,0.01,INTEGSW
BSE,bse_cm,ATHENAGLO,517429,E,Athena Global Technologies Lim,Athena Global Technologies Lim,1,0.05,ATHENAGLO
BSE,bse_cm,NARMP,517431,E,NARMADA MACPLAST DRIP IRRIGATI,NARMADA MACPLAST DRIP IRRIGATI,1,0.01,NARMP
BSE,bse_cm,DUTRON,517437,E,DUTRON POLYMERS LTD.,DUTRON POLYMERS LTD.,1,0.05,DUTRON
BSE,bse_cm,RSSOFTWARE,517447,E,R.S.SOFTWARE INDIA LTD.,R.S.SOFTWARE INDIA LTD.,1,0.05,RSSOFTWARE
BSE,bse_cm,MAGNAELQ,517449,E,MAGNA ELECTRO CASTINGS LTD.,MAGNA ELECTRO CASTINGS LTD.,1,0.05,MAGNAELQ
BSE,bse_cm,LINAKS,517463,E,LINAKS MICROELECTRONICS LTD.,LINAKS MICROELECTRONICS LTD.,1,0.01,LINAKS
BSE,bse_cm,MARSONS,517467,E,MARSONS LIMITED,MARSONS LIMITED,1,0.01,MARSONS
BSE,bse_cm,ELNET,517477,E,ELNET TECHNOLOGIES LTD.,ELNET TECHNOLOGIES LTD.,1,0.05,ELNET
BSE,bse_cm,ACCEL,517494,E,ACCEL LIMITED,ACCEL LIMITED,1,0.05,ACCEL
BSE,bse_cm,WEBELSOLAR,517498,E,WEBSOL ENERGY SYSTEM LTD.,WEBSOL ENERGY SYSTEM LTD.,1,0.05,WEBELSOLAR
BSE,bse_cm,ROTO,517500,E,ROTO PUMPS LTD.,ROTO PUMPS LTD.,1,0.05,ROTO
BSE,bse_cm,TTKPRESTIG,517506,E,TTK PRESTIGE LTD.,TTK PRESTIGE LTD.,1,0.05,TTKPRESTIG
BSE,bse_cm,DHINDIA,517514,E,D&H INDIA LTD,D&H INDIA LTD,1,0.05,DHINDIA
BSE,bse_cm,RAJGLOWIR,517522,E,RAJRATAN GLOBAL WIRE LTD.,RAJRATAN GLOBAL WIRE LTD.,1,0.05,RAJGLOWIR
BSE,bse_cm,SURANAT&P,517530,E,SURANA TELECOM AND POWER LIMIT,SURANA TELECOM AND POWER LIMIT,1,0.01,SURANAT&P
BSE,bse_cm,ONWARDTEC,517536,E,ONWARD TECHNOLOGIES LTD.,ONWARD TECHNOLOGIES LTD.,1,0.05,ONWARDTEC
BSE,bse_cm,CENTUM,517544,E,CENTUM ELECTRONICS LTD.,CENTUM ELECTRONICS LTD.,1,0.05,CENTUM
BSE,bse_cm,ALFATRAN,517546,E,ALFA TRANSFORMERS LTD.,ALFA TRANSFORMERS LTD.,1,0.01,ALFATRAN
BSE,bse_cm,STARLITE,517548,E,STARLITE COMPONENTS LTD.,STARLITE COMPONENTS LTD.,1,0.01,STARLITE
BSE,bse_cm,NHCFOODS,517554,E,NHC FOODS LTD.,NHC FOODS LTD.,1,0.05,NHCFOODS
BSE,bse_cm,PVP,517556,E,PVP VENTURES LTD.,PVP VENTURES LTD.,1,0.01,PVP
BSE,bse_cm,TRIGYN,517562,E,TRIGYN TECHNOLOGIES LTD.,TRIGYN TECHNOLOGIES LTD.,1,0.05,TRIGYN
BSE,bse_cm,KEI,517569,E,KEI INDUSTRIES LTD.,KEI INDUSTRIES LTD.,1,0.05,KEI
BSE,bse_cm,INDLMETER,517571,E,IMP POWERS LTD.,IMP POWERS LTD.,1,0.01,INDLMETER
BSE,bse_cm,KEERTHI,518011,E,KEERTHI INDUSTRIES LTD.,KEERTHI INDUSTRIES LTD.,1,0.05,KEERTHI
BSE,bse_cm,BHEEMACEM,518017,E,BHEEMA CEMENTS LTD.,BHEEMA CEMENTS LTD.,1,0.05,BHEEMACEM
BSE,bse_cm,GSCLCEMENT,518029,E,GUJARAT SIDHEE CEMENT LTD.,GUJARAT SIDHEE CEMENT LTD.,1,0.05,GSCLCEMENT
BSE,bse_cm,SURAJ,518075,E,SURAJ PRODUCTS LTD.,SURAJ PRODUCTS LTD.,1,0.05,SURAJ
BSE,bse_cm,APCL,518091,E,ANJANI PORTLAND CEMENT LTD.,ANJANI PORTLAND CEMENT LTD.,1,0.05,APCL
BSE,bse_cm,MODINATUR,519003,E,MODI NATURALS LIMITED,MODI NATURALS LIMITED,1,0.05,MODINATUR
BSE,bse_cm,PRSNTIN,519014,E,PRASHANT INDIA LTD.,PRASHANT INDIA LTD.,1,0.01,PRSNTIN
BSE,bse_cm,SHAHFOOD,519031,E,SHAH FOODS LTD.,SHAH FOODS LTD.,1,0.05,SHAHFOOD
BSE,bse_cm,ZKHANDEN,519064,E,KHANDELWAL EXTRACTION LTD.,KHANDELWAL EXTRACTION LTD.,1,0.05,ZKHANDEN
BSE,bse_cm,TASTYBIT,519091,E,TASTY BITE EATABLES LTD.,TASTY BITE EATABLES LTD.,1,0.05,TASTYBIT
BSE,bse_cm,RITESHIN,519097,E,RITESH INTERNATIONAL LTD.,RITESH INTERNATIONAL LTD.,1,0.05,RITESHIN
BSE,bse_cm,AVTNPL,519105,E,AVT NATURAL PRODUCTS LTD.,AVT NATURAL PRODUCTS LTD.,1,0.05,AVTNPL
BSE,bse_cm,HNDFDS,519126,E,HINDUSTAN FOODS LTD.,HINDUSTAN FOODS LTD.,1,0.05,HNDFDS
BSE,bse_cm,NAHARINDUS,519136,E,NAHAR INDUSTRIAL ENTERPRISES L,NAHAR INDUSTRIAL ENTERPRISES L,1,0.05,NAHARINDUS
BSE,bse_cm,VADILENT,519152,E,VADILAL ENTERPRISES LTD.,VADILAL ENTERPRISES LTD.,1,0.05,VADILENT
BSE,bse_cm,VADILALIND,519156,E,VADILAL INDUSTRIES LTD.,VADILAL INDUSTRIES LTD.,1,0.05,VADILALIND
BSE,bse_cm,ASHAI,519174,E,ASHIANA AGRO INDUSTRIES LTD.,ASHIANA AGRO INDUSTRIES LTD.,1,0.01,ASHAI
BSE,bse_cm,ADFFOODS,519183,E,ADF FOODS LTD.,ADF FOODS LTD.,1,0.05,ADFFOODS
BSE,bse_cm,RGRL,519191,E,Retro Green Revolution Limited,Retro Green Revolution Limited,1,0.01,RGRL
BSE,bse_cm,WILLIMFI,519214,E,WILLIAMSON FINANCIAL SERVICES,WILLIAMSON FINANCIAL SERVICES,1,0.01,WILLIMFI
BSE,bse_cm,AJANTSOY,519216,E,AJANTA SOYA LTD.,AJANTA SOYA LTD.,1,0.05,AJANTSOY
BSE,bse_cm,WILLAMAGOR,519224,E,WILLIAMSON MAGOR & COMPANY LTD,WILLIAMSON MAGOR & COMPANY LTD,1,0.05,WILLAMAGOR
BSE,bse_cm,RICHIRICH,519230,E,RICHIRICH INVENTURES LIMITED,RICHIRICH INVENTURES LIMITED,1,0.01,RICHIRICH
BSE,bse_cm,SIEL,519234,E,SUPERIOR INDUSTRIAL ENTERPRISE,SUPERIOR INDUSTRIAL ENTERPRISE,1,0.05,SIEL
BSE,bse_cm,SPTRSHI,519238,E,SAPTARISHI AGRO INDUSTRIES LTD,SAPTARISHI AGRO INDUSTRIES LTD,1,0.05,SPTRSHI
BSE,bse_cm,SRDAPRT,519242,E,SARDA PROTEINS LTD.,SARDA PROTEINS LTD.,1,0.05,SRDAPRT
BSE,bse_cm,SANWARIA,519260,E,SANWARIA CONSUMER LIMITED,SANWARIA CONSUMER LIMITED,1,0.01,SANWARIA
BSE,bse_cm,PRIMAGR,519262,E,PRIMA AGRO LTD.,PRIMA AGRO LTD.,1,0.05,PRIMAGR
BSE,bse_cm,MADHURIND,519279,E,MADHUR INDUSTRIES LTD.,MADHUR INDUSTRIES LTD.,1,0.01,MADHURIND
BSE,bse_cm,TARAI,519285,E,TARAI FOODS LTD.,TARAI FOODS LTD.,1,0.01,TARAI
BSE,bse_cm,MODAIRY,519287,E,MODERN DAIRIES LTD.,MODERN DAIRIES LTD.,1,0.05,MODAIRY
BSE,bse_cm,BAMBINO,519295,E,BAMBINO AGRO INDUSTRIES LTD.,BAMBINO AGRO INDUSTRIES LTD.,1,0.05,BAMBINO
BSE,bse_cm,PRIMIND,519299,E,PRIME INDUSTRIES LTD.,PRIME INDUSTRIES LTD.,1,0.01,PRIMIND
BSE,bse_cm,VIKASWSP,519307,E,VIKAS WSP LTD.,VIKAS WSP LTD.,1,0.01,VIKASWSP
BSE,bse_cm,JATALIA,519319,E,JATALIA GLOBAL VENTURES LIMITE,JATALIA GLOBAL VENTURES LIMITE,1,0.01,JATALIA
BSE,bse_cm,VSFPROJ,519331,E,VSF PROJECTS LTD.,VSF PROJECTS LTD.,1,0.05,VSFPROJ
BSE,bse_cm,BANSTEA,519353,E,BANSISONS TEA INDUSTRIES LTD.,BANSISONS TEA INDUSTRIES LTD.,100,0.01,BANSTEA
BSE,bse_cm,POONADAL,519359,E,POONA DAL & OIL INDUSTRIES LTD,POONA DAL & OIL INDUSTRIES LTD,1,0.05,POONADAL
BSE,bse_cm,TRANSFD,519367,E,TRANSGLOBE FOODS LTD.,TRANSGLOBE FOODS LTD.,1,0.05,TRANSFD
BSE,bse_cm,ANIKINDS,519383,E,ANIK INDUSTRIES LTD.,ANIK INDUSTRIES LTD.,1,0.05,ANIKINDS
BSE,bse_cm,SHINDL,519397,E,SHARAT INDUSTRIES LTD.,SHARAT INDUSTRIES LTD.,1,0.05,SHINDL
BSE,bse_cm,DATIWARE,519413,E,DATIWARE MARITIME INFRA LIMITE,DATIWARE MARITIME INFRA LIMITE,100,0.01,DATIWARE
BSE,bse_cm,KMGMILK,519415,E,KMG MILK FOOD LTD.,KMG MILK FOOD LTD.,100,0.05,KMGMILK
BSE,bse_cm,KSE,519421,E,KSE LTD.,KSE LTD.,1,0.05,KSE
BSE,bse_cm,PIONAGR,519439,E,PIONEER AGRO EXTRACTS LTD.,PIONEER AGRO EXTRACTS LTD.,1,0.01,PIONAGR
BSE,bse_cm,NARBADA,519455,E,NARBADA GEMS AND JEWELLERY LTD,NARBADA GEMS AND JEWELLERY LTD,1,0.05,NARBADA
BSE,bse_cm,VIRATCRA,519457,E,VIRAT CRANE INDUSTRIES LTD.,VIRAT CRANE INDUSTRIES LTD.,1,0.05,VIRATCRA
BSE,bse_cm,IBINFO,519463,E,IB INFOTECH ENTERPRISES LTD.,IB INFOTECH ENTERPRISES LTD.,1,0.05,IBINFO
BSE,bse_cm,AMBARPIL,519471,E,Ambar Protein Industries Limit,Ambar Protein Industries Limit,1,0.05,AMBARPIL
BSE,bse_cm,CHORDIA,519475,E,CHORDIA FOOD PRODUCTS LTD.,CHORDIA FOOD PRODUCTS LTD.,1,0.05,CHORDIA
BSE,bse_cm,CIANAGRO,519477,E,CIAN Agro Ind & Infra Ltd,CIAN Agro Ind & Infra Ltd,1,0.05,CIANAGRO
BSE,bse_cm,TAIIND,519483,E,TAI INDUSTRIES LTD.,TAI INDUSTRIES LTD.,1,0.05,TAIIND
BSE,bse_cm,NKIND,519494,E,N.K.INDUSTRIES LTD.,N.K.INDUSTRIES LTD.,1,0.05,NKIND
BSE,bse_cm,BKV,519500,E,BKV INDUSTRIES LTD.,BKV INDUSTRIES LTD.,1,0.01,BKV
BSE,bse_cm,NCCBLUE,519506,E,NCC BLUE WATER PRODUCTS LTD.,NCC BLUE WATER PRODUCTS LTD.,100,0.01,NCCBLUE
BSE,bse_cm,NORBTEAEXP,519528,E,NORBEN TEA & EXPORTS LTD.,NORBEN TEA & EXPORTS LTD.,1,0.01,NORBTEAEXP
BSE,bse_cm,ASIANTNE,519532,E,ASIAN TEA & EXPORTS LTD.,ASIAN TEA & EXPORTS LTD.,1,0.01,ASIANTNE
BSE,bse_cm,HERITGFOOD,519552,E,HERITAGE FOODS LIMITED,HERITAGE FOODS LIMITED,1,0.05,HERITGFOOD
BSE,bse_cm,SIMRAN,519566,E,SIMRAN FARMS LTD.,SIMRAN FARMS LTD.,1,0.05,SIMRAN
BSE,bse_cm,DFM,519588,E,DFM FOODS LTD.,DFM FOODS LTD.,1,0.05,DFM
BSE,bse_cm,CCL,519600,E,CCL PRODUCTS (INDIA) LTD.,CCL PRODUCTS (INDIA) LTD.,1,0.05,CCL
BSE,bse_cm,KELLTONTEC,519602,E,KELLTON TECH SOLUTIONS LTD.,KELLTON TECH SOLUTIONS LTD.,1,0.05,KELLTONTEC
BSE,bse_cm,SURFI,519604,E,SURYO FOODS & INDUSTRIES LTD.,SURYO FOODS & INDUSTRIES LTD.,1,0.01,SURFI
BSE,bse_cm,INTEGFD,519606,E,INTEGRATED PROTEINS LTD.,INTEGRATED PROTEINS LTD.,1,0.05,INTEGFD
BSE,bse_cm,MAHAANF,519612,E,MAHAAN FOODS LTD.,MAHAAN FOODS LTD.,1,0.05,MAHAANF
BSE,bse_cm,RICOAUTO,520008,E,RICO AUTO INDUSTRIES LTD.,RICO AUTO INDUSTRIES LTD.,1,0.05,RICOAUTO
BSE,bse_cm,OMAXAUTO,520021,E,OMAX AUTOS LTD.,OMAX AUTOS LTD.,1,0.05,OMAXAUTO
BSE,bse_cm,MUNJALSHOW,520043,E,MUNJAL SHOWA LTD.,MUNJAL SHOWA LTD.,1,0.05,MUNJALSHOW
BSE,bse_cm,JAMNAAUTO,520051,E,JAMNA AUTO INDUSTRIES LTD.,JAMNA AUTO INDUSTRIES LTD.,1,0.05,JAMNAAUTO
BSE,bse_cm,SUNCLAYLTD,520056,E,SUNDARAM-CLAYTON LTD.,SUNDARAM-CLAYTON LTD.,1,0.05,SUNCLAYLTD
BSE,bse_cm,JTEKTINDIA,520057,E,JTEKT India Ltd,JTEKT India Ltd,1,0.05,JTEKTINDIA
BSE,bse_cm,MUNJALAU,520059,E,MUNJAL AUTO INDUSTRIES LTD.,MUNJAL AUTO INDUSTRIES LTD.,1,0.05,MUNJALAU
BSE,bse_cm,JAYBARMARU,520066,E,JAY BHARAT MARUTI LTD.,JAY BHARAT MARUTI LTD.,1,0.05,JAYBARMARU
BSE,bse_cm,RACLGEAR,520073,E,RACL Geartech Limited,RACL Geartech Limited,1,0.05,RACLGEAR
BSE,bse_cm,SAMKRG,520075,E,SAMKRG PISTONS & RINGS LTD.,SAMKRG PISTONS & RINGS LTD.,1,0.05,SAMKRG
BSE,bse_cm,ECSTSTL,520081,E,EAST COAST STEEL LTD.,EAST COAST STEEL LTD.,100,0.05,ECSTSTL
BSE,bse_cm,RATNAMANI,520111,E,RATNAMANI METALS & TUBES LTD.,RATNAMANI METALS & TUBES LTD.,1,0.05,RATNAMANI
BSE,bse_cm,VESUVIUS,520113,E,VESUVIUS INDIA LTD.,VESUVIUS INDIA LTD.,1,0.05,VESUVIUS
BSE,bse_cm,ASAL,520119,E,AUTOMOTIVE STAMPINGS & ASSEMBL,AUTOMOTIVE STAMPINGS & ASSEMBL,1,0.05,ASAL
BSE,bse_cm,ARCEEIN,520121,E,ARCEE INDUSTRIES LTD.,ARCEE INDUSTRIES LTD.,1,0.01,ARCEEIN
BSE,bse_cm,ABCINDQ,520123,E,ABC INDIA LTD.,ABC INDIA LTD.,1,0.05,ABCINDQ
BSE,bse_cm,BALTE,520127,E,BALURGHAT TECHNOLOGIES LTD.,BALURGHAT TECHNOLOGIES LTD.,1,0.01,BALTE
BSE,bse_cm,COARO,520131,E,COASTAL ROADWAYS LTD.,COASTAL ROADWAYS LTD.,100,0.05,COARO
BSE,bse_cm,SIBARAUT,520141,E,SIBAR AUTO PARTS LTD.,SIBAR AUTO PARTS LTD.,1,0.01,SIBARAUT
BSE,bse_cm,SHREYAS,520151,E,SHREYAS SHIPPING & LOGISTICS L,SHREYAS SHIPPING & LOGISTICS L,1,0.05,SHREYAS
BSE,bse_cm,STARLOG,520155,E,Starlog Enterprises Limited,Starlog Enterprises Limited,1,0.05,STARLOG
BSE,bse_cm,SHVSUIT,521003,E,SHIVA SUITINGS LTD.,SHIVA SUITINGS LTD.,100,0.01,SHVSUIT
BSE,bse_cm,TITANIN,521005,E,TITAN INTECH LIMITED,TITAN INTECH LIMITED,1,0.05,TITANIN
BSE,bse_cm,EUROTEXIND,521014,E,EUROTEX INDUSTRIES & EXPORTS L,EUROTEX INDUSTRIES & EXPORTS L,1,0.01,EUROTEXIND
BSE,bse_cm,ICIL,521016,E,INDO COUNT INDUSTRIES LTD.,INDO COUNT INDUSTRIES LTD.,1,0.05,ICIL
BSE,bse_cm,MARALOVER,521018,E,MARAL OVERSEAS LTD.,MARAL OVERSEAS LTD.,1,0.05,MARALOVER
BSE,bse_cm,SOMATEX,521034,E,SOMA TEXTILES & INDUSTRIES LTD,SOMA TEXTILES & INDUSTRIES LTD,1,0.01,SOMATEX
BSE,bse_cm,SOURCEIND,521036,E,SOURCE INDUSTRIES (INDIA) LTD.,SOURCE INDUSTRIES (INDIA) LTD.,1,0.01,SOURCEIND
BSE,bse_cm,ADVLIFE,521048,E,ADVANCE LIFESTYLES LTD.,ADVANCE LIFESTYLES LTD.,1,0.05,ADVLIFE
BSE,bse_cm,KAKTEX,521054,E,KAKATIYA TEXTILES LTD.,KAKATIYA TEXTILES LTD.,1,0.05,KAKTEX
BSE,bse_cm,OCTAVE,521062,E,PERFECT-OCTAVE MEDIA PROJECTS,PERFECT-OCTAVE MEDIA PROJECTS,1,0.01,OCTAVE
BSE,bse_cm,TRIDENT,521064,E,TRIDENT LTD.,TRIDENT LTD.,1,0.05,TRIDENT
BSE,bse_cm,HISARSP,521068,E,HISAR SPINNING MILLS LTD.,HISAR SPINNING MILLS LTD.,100,0.05,HISARSP
BSE,bse_cm,ALOKTEXT,521070,E,ALOK INDUSTRIES LTD.,ALOK INDUSTRIES LTD.,1,0.05,ALOKTEXT
BSE,bse_cm,PASARI,521080,E,PASARI SPINNING MILLS LTD.,PASARI SPINNING MILLS LTD.,1,0.01,PASARI
BSE,bse_cm,SPENTEX,521082,E,SPENTEX INDUSTRIES LTD.,SPENTEX INDUSTRIES LTD.,1,0.01,SPENTEX
BSE,bse_cm,AMARJOTHI,521097,E,AMARJOTHI SPINNING MILLS LTD.,AMARJOTHI SPINNING MILLS LTD.,1,0.05,AMARJOTHI
BSE,bse_cm,OLYMPTX,521105,E,OLYMPIA INDUSTRIES LTD.,OLYMPIA INDUSTRIES LTD.,1,0.05,OLYMPTX
BSE,bse_cm,NAGREEKEXP,521109,E,NAGREEKA EXPORTS LTD.,NAGREEKA EXPORTS LTD.,1,0.05,NAGREEKEXP
BSE,bse_cm,SUDTIND-B,521113,E,SUDITI INDUSTRIES LTD.,SUDITI INDUSTRIES LTD.,1,0.05,SUDTIND-B
BSE,bse_cm,SBFL,521131,E,Shree Bhavya Fabrics Limited,Shree Bhavya Fabrics Limited,1,0.05,SBFL
BSE,bse_cm,GEMSPIN,521133,E,GEM SPINNERS INDIA LTD.,GEM SPINNERS INDIA LTD.,100,0.01,GEMSPIN
BSE,bse_cm,EUREKAI,521137,E,EUREKA INDUSTRIES LTD.,EUREKA INDUSTRIES LTD.,1,0.05,EUREKAI
BSE,bse_cm,ADITYASP,521141,E,ADITYA SPINNERS LTD.,ADITYA SPINNERS LTD.,1,0.05,ADITYASP
BSE,bse_cm,PRIMEURB,521149,E,PRIME URBAN DEVELOPMENT INDIA,PRIME URBAN DEVELOPMENT INDIA,1,0.01,PRIMEURB
BSE,bse_cm,DHANFAB,521151,E,DHANLAXMI FABRICS LTD.,DHANLAXMI FABRICS LTD.,1,0.05,DHANFAB
BSE,bse_cm,SLSTLQ,521161,E,SRI LAKSHMI SARASWATHI TEXTILE,SRI LAKSHMI SARASWATHI TEXTILE,1,0.05,SLSTLQ
