Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
MCX,mcx_fo,SILVERM,250942,OPTFUT,CE,73250,SILVERM23NOV73250CE,SILVERM23NOV73250CE,SILVERM 21NOV23 73250 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250943,OPTFUT,PE,73250,SILVERM23NOV73250PE,SILVERM23NOV73250PE,SILVERM 21NOV23 73250 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250944,OPTFUT,CE,73500,SILVERM23NOV73500CE,SILVERM23NOV73500CE,SILVERM 21NOV23 73500 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250945,OPTFUT,PE,73500,SILVERM23NOV73500PE,SILVERM23NOV73500PE,SILVERM 21NOV23 73500 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250946,OPTFUT,CE,73750,SILVERM23NOV73750CE,SILVERM23NOV73750CE,SILVERM 21NOV23 73750 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250947,OPTFUT,PE,73750,SILVERM23NOV73750PE,SILVERM23NOV73750PE,SILVERM 21NOV23 73750 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250948,OPTFUT,CE,74000,SILVERM23NOV74000CE,SILVERM23NOV74000CE,SILVERM 21NOV23 74000 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250949,OPTFUT,PE,74000,SILVERM23NOV74000PE,SILVERM23NOV74000PE,SILVERM 21NOV23 74000 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250950,OPTFUT,CE,74250,SILVERM23NOV74250CE,SILVERM23NOV74250CE,SILVERM 21NOV23 74250 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250951,OPTFUT,PE,74250,SILVERM23NOV74250PE,SILVERM23NOV74250PE,SILVERM 21NOV23 74250 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250952,OPTFUT,CE,74500,SILVERM23NOV74500CE,SILVERM23NOV74500CE,SILVERM 21NOV23 74500 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250953,OPTFUT,PE,74500,SILVERM23NOV74500PE,SILVERM23NOV74500PE,SILVERM 21NOV23 74500 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250954,OPTFUT,CE,74750,SILVERM23NOV74750CE,SILVERM23NOV74750CE,SILVERM 21NOV23 74750 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250955,OPTFUT,PE,74750,SILVERM23NOV74750PE,SILVERM23NOV74750PE,SILVERM 21NOV23 74750 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250956,OPTFUT,CE,75000,SILVERM23NOV75000CE,SILVERM23NOV75000CE,SILVERM 21NOV23 75000 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250957,OPTFUT,PE,75000,SILVERM23NOV75000PE,SILVERM23NOV75000PE,SILVERM 21NOV23 75000 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250958,OPTFUT,CE,75250,SILVERM23NOV75250CE,SILVERM23NOV75250CE,SILVERM 21NOV23 75250 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250959,OPTFUT,PE,75250,SILVERM23NOV75250PE,SILVERM23NOV75250PE,SILVERM 21NOV23 75250 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250960,OPTFUT,CE,75500,SILVERM23NOV75500CE,SILVERM23NOV75500CE,SILVERM 21NOV23 75500 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250961,OPTFUT,PE,75500,SILVERM23NOV75500PE,SILVERM23NOV75500PE,SILVERM 21NOV23 75500 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250962,OPTFUT,CE,75750,SILVERM23NOV75750CE,SILVERM23NOV75750CE,SILVERM 21NOV23 75750 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250963,OPTFUT,PE,75750,SILVERM23NOV75750PE,SILVERM23NOV75750PE,SILVERM 21NOV23 75750 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250964,OPTFUT,CE,76000,SILVERM23NOV76000CE,SILVERM23NOV76000CE,SILVERM 21NOV23 76000 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250965,OPTFUT,PE,76000,SILVERM23NOV76000PE,SILVERM23NOV76000PE,SILVERM 21NOV23 76000 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250966,OPTFUT,CE,76250,SILVERM23NOV76250CE,SILVERM23NOV76250CE,SILVERM 21NOV23 76250 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250967,OPTFUT,PE,76250,SILVERM23NOV76250PE,SILVERM23NOV76250PE,SILVERM 21NOV23 76250 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250968,OPTFUT,CE,76500,SILVERM23NOV76500CE,SILVERM23NOV76500CE,SILVERM 21NOV23 76500 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250969,OPTFUT,PE,76500,SILVERM23NOV76500PE,SILVERM23NOV76500PE,SILVERM 21NOV23 76500 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250970,OPTFUT,CE,76750,SILVERM23NOV76750CE,SILVERM23NOV76750CE,SILVERM 21NOV23 76750 CE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250971,OPTFUT,PE,76750,SILVERM23NOV76750PE,SILVERM23NOV76750PE,SILVERM 21NOV23 76750 PE,2023-11-21,5,0.5
MCX,mcx_fo,SILVERM,250972,OPTFUT,CE,77000,SILVERM23NOV77000CE,SILVERM23NOV77000CE,SILVERM 21NOV23 77000 CE,2023-11-21,5,0.5
MCX,mcx_fo,NATURALGAS,251592,OPTFUT,PE,310,NATURALGAS23MAR310PE,NATURALGAS23MAR310PE,NATURALGAS 24MAR23 310 PE,2023-03-24,1250,0.05
MCX,mcx_fo,NATURALGAS,251593,OPTFUT,CE,315,NATURALGAS23MAR315CE,NATURALGAS23MAR315CE,NATURALGAS 24MAR23 315 CE,2023-03-24,1250,0.05
MCX,mcx_fo,NATURALGAS,251594,OPTFUT,PE,315,NATURALGAS23MAR315PE,NATURALGAS23MAR315PE,NATURALGAS 24MAR23 315 PE,2023-03-24,1250,0.05
MCX,mcx_fo,NATURALGAS,251595,OPTFUT,CE,320,NATURALGAS23MAR320CE,NATURALGAS23MAR320CE,NATURALGAS 24MAR23 320 CE,2023-03-24,1250,0.05
MCX,mcx_fo,NATURALGAS,251596,OPTFUT,PE,320,NATURALGAS23MAR320PE,NATURALGAS23MAR320PE,NATURALGAS 24MAR23 320 PE,2023-03-24,1250,0.05
MCX,mcx_fo,NATURALGAS,251597,OPTFUT,CE,325,NATURALGAS23MAR325CE,NATURALGAS23MAR325CE,NATURALGAS 24MAR23 325 CE,2023-03-24,1250,0.05
MCX,mcx_fo,NATURALGAS,251598,OPTFUT,PE,325,NATURALGAS23MAR325PE,NATURALGAS23MAR325PE,NATURALGAS 24MAR23 325 PE,2023-03-24,1250,0.05
MCX,mcx_fo,NATURALGAS,251599,OPTFUT,CE,330,NATURALGAS23MAR330CE,NATURALGAS23MAR330CE,NATURALGAS 24MAR23 330 CE,2023-03-24,1250,0.05
MCX,mcx_fo,COPPER,251749,OPTFUT,PE,710,COPPER23APR710PE,COPPER23APR710PE,COPPER 19APR23 710 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251750,OPTFUT,CE,715,COPPER23APR715CE,COPPER23APR715CE,COPPER 19APR23 715 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251751,OPTFUT,PE,715,COPPER23APR715PE,COPPER23APR715PE,COPPER 19APR23 715 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251752,OPTFUT,CE,720,COPPER23APR720CE,COPPER23APR720CE,COPPER 19APR23 720 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251753,OPTFUT,PE,720,COPPER23APR720PE,COPPER23APR720PE,COPPER 19APR23 720 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251754,OPTFUT,CE,725,COPPER23APR725CE,COPPER23APR725CE,COPPER 19APR23 725 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251755,OPTFUT,PE,725,COPPER23APR725PE,COPPER23APR725PE,COPPER 19APR23 725 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251756,OPTFUT,CE,730,COPPER23APR730CE,COPPER23APR730CE,COPPER 19APR23 730 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251757,OPTFUT,PE,730,COPPER23APR730PE,COPPER23APR730PE,COPPER 19APR23 730 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251758,OPTFUT,CE,735,COPPER23APR735CE,COPPER23APR735CE,COPPER 19APR23 735 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251759,OPTFUT,PE,735,COPPER23APR735PE,COPPER23APR735PE,COPPER 19APR23 735 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251760,OPTFUT,CE,740,COPPER23APR740CE,COPPER23APR740CE,COPPER 19APR23 740 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251761,OPTFUT,PE,740,COPPER23APR740PE,COPPER23APR740PE,COPPER 19APR23 740 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251762,OPTFUT,CE,745,COPPER23APR745CE,COPPER23APR745CE,COPPER 19APR23 745 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251763,OPTFUT,PE,745,COPPER23APR745PE,COPPER23APR745PE,COPPER 19APR23 745 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251764,OPTFUT,CE,750,COPPER23APR750CE,COPPER23APR750CE,COPPER 19APR23 750 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251765,OPTFUT,PE,750,COPPER23APR750PE,COPPER23APR750PE,COPPER 19APR23 750 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251766,OPTFUT,CE,755,COPPER23APR755CE,COPPER23APR755CE,COPPER 19APR23 755 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251767,OPTFUT,PE,755,COPPER23APR755PE,COPPER23APR755PE,COPPER 19APR23 755 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251768,OPTFUT,CE,760,COPPER23APR760CE,COPPER23APR760CE,COPPER 19APR23 760 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,251769,OPTFUT,PE,760,COPPER23APR760PE,COPPER23APR760PE,COPPER 19APR23 760 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252207,OPTFUT,CE,765,COPPER23APR765CE,COPPER23APR765CE,COPPER 19APR23 765 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252208,OPTFUT,PE,765,COPPER23APR765PE,COPPER23APR765PE,COPPER 19APR23 765 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252209,OPTFUT,CE,770,COPPER23APR770CE,COPPER23APR770CE,COPPER 19APR23 770 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252210,OPTFUT,PE,770,COPPER23APR770PE,COPPER23APR770PE,COPPER 19APR23 770 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252211,OPTFUT,CE,775,COPPER23APR775CE,COPPER23APR775CE,COPPER 19APR23 775 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252212,OPTFUT,PE,775,COPPER23APR775PE,COPPER23APR775PE,COPPER 19APR23 775 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252265,OPTFUT,CE,780,COPPER23APR780CE,COPPER23APR780CE,COPPER 19APR23 780 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252266,OPTFUT,PE,780,COPPER23APR780PE,COPPER23APR780PE,COPPER 19APR23 780 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252295,OPTFUT,CE,785,COPPER23APR785CE,COPPER23APR785CE,COPPER 19APR23 785 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252296,OPTFUT,PE,785,COPPER23APR785PE,COPPER23APR785PE,COPPER 19APR23 785 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252297,OPTFUT,CE,790,COPPER23APR790CE,COPPER23APR790CE,COPPER 19APR23 790 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252298,OPTFUT,PE,790,COPPER23APR790PE,COPPER23APR790PE,COPPER 19APR23 790 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252299,OPTFUT,CE,795,COPPER23APR795CE,COPPER23APR795CE,COPPER 19APR23 795 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252300,OPTFUT,PE,795,COPPER23APR795PE,COPPER23APR795PE,COPPER 19APR23 795 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252301,OPTFUT,CE,800,COPPER23APR800CE,COPPER23APR800CE,COPPER 19APR23 800 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252302,OPTFUT,PE,800,COPPER23APR800PE,COPPER23APR800PE,COPPER 19APR23 800 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252428,OPTFUT,CE,805,COPPER23APR805CE,COPPER23APR805CE,COPPER 19APR23 805 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252429,OPTFUT,PE,805,COPPER23APR805PE,COPPER23APR805PE,COPPER 19APR23 805 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252430,OPTFUT,CE,810,COPPER23APR810CE,COPPER23APR810CE,COPPER 19APR23 810 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252431,OPTFUT,PE,810,COPPER23APR810PE,COPPER23APR810PE,COPPER 19APR23 810 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252877,OPTFUT,CE,815,COPPER23APR815CE,COPPER23APR815CE,COPPER 19APR23 815 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252878,OPTFUT,PE,815,COPPER23APR815PE,COPPER23APR815PE,COPPER 19APR23 815 PE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252879,OPTFUT,CE,820,COPPER23APR820CE,COPPER23APR820CE,COPPER 19APR23 820 CE,2023-04-19,2500,0.01
MCX,mcx_fo,COPPER,252880,OPTFUT,PE,820,COPPER23APR820PE,COPPER23APR820PE,COPPER 19APR23 820 PE,2023-04-19,2500,0.01
MCX,mcx_fo,NICKEL,252303,OPTFUT,CE,2100,NICKEL23APR2100CE,NICKEL23APR2100CE,NICKEL 19APR23 2100 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252304,OPTFUT,PE,2100,NICKEL23APR2100PE,NICKEL23APR2100PE,NICKEL 19APR23 2100 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252305,OPTFUT,CE,2120,NICKEL23APR2120CE,NICKEL23APR2120CE,NICKEL 19APR23 2120 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252306,OPTFUT,PE,2120,NICKEL23APR2120PE,NICKEL23APR2120PE,NICKEL 19APR23 2120 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252307,OPTFUT,CE,2140,NICKEL23APR2140CE,NICKEL23APR2140CE,NICKEL 19APR23 2140 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252308,OPTFUT,PE,2140,NICKEL23APR2140PE,NICKEL23APR2140PE,NICKEL 19APR23 2140 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252309,OPTFUT,CE,2160,NICKEL23APR2160CE,NICKEL23APR2160CE,NICKEL 19APR23 2160 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252310,OPTFUT,PE,2160,NICKEL23APR2160PE,NICKEL23APR2160PE,NICKEL 19APR23 2160 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252311,OPTFUT,CE,2180,NICKEL23APR2180CE,NICKEL23APR2180CE,NICKEL 19APR23 2180 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252312,OPTFUT,PE,2180,NICKEL23APR2180PE,NICKEL23APR2180PE,NICKEL 19APR23 2180 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252313,OPTFUT,CE,2200,NICKEL23APR2200CE,NICKEL23APR2200CE,NICKEL 19APR23 2200 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252314,OPTFUT,PE,2200,NICKEL23APR2200PE,NICKEL23APR2200PE,NICKEL 19APR23 2200 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252267,OPTFUT,CE,2220,NICKEL23APR2220CE,NICKEL23APR2220CE,NICKEL 19APR23 2220 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252268,OPTFUT,PE,2220,NICKEL23APR2220PE,NICKEL23APR2220PE,NICKEL 19APR23 2220 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252153,OPTFUT,CE,2240,NICKEL23APR2240CE,NICKEL23APR2240CE,NICKEL 19APR23 2240 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252154,OPTFUT,PE,2240,NICKEL23APR2240PE,NICKEL23APR2240PE,NICKEL 19APR23 2240 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252155,OPTFUT,CE,2260,NICKEL23APR2260CE,NICKEL23APR2260CE,NICKEL 19APR23 2260 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252156,OPTFUT,PE,2260,NICKEL23APR2260PE,NICKEL23APR2260PE,NICKEL 19APR23 2260 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252157,OPTFUT,CE,2280,NICKEL23APR2280CE,NICKEL23APR2280CE,NICKEL 19APR23 2280 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252158,OPTFUT,PE,2280,NICKEL23APR2280PE,NICKEL23APR2280PE,NICKEL 19APR23 2280 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252159,OPTFUT,CE,2300,NICKEL23APR2300CE,NICKEL23APR2300CE,NICKEL 19APR23 2300 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252160,OPTFUT,PE,2300,NICKEL23APR2300PE,NICKEL23APR2300PE,NICKEL 19APR23 2300 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252035,OPTFUT,CE,2320,NICKEL23APR2320CE,NICKEL23APR2320CE,NICKEL 19APR23 2320 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252036,OPTFUT,PE,2320,NICKEL23APR2320PE,NICKEL23APR2320PE,NICKEL 19APR23 2320 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252037,OPTFUT,CE,2340,NICKEL23APR2340CE,NICKEL23APR2340CE,NICKEL 19APR23 2340 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252038,OPTFUT,PE,2340,NICKEL23APR2340PE,NICKEL23APR2340PE,NICKEL 19APR23 2340 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252039,OPTFUT,CE,2360,NICKEL23APR2360CE,NICKEL23APR2360CE,NICKEL 19APR23 2360 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252040,OPTFUT,PE,2360,NICKEL23APR2360PE,NICKEL23APR2360PE,NICKEL 19APR23 2360 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252041,OPTFUT,CE,2380,NICKEL23APR2380CE,NICKEL23APR2380CE,NICKEL 19APR23 2380 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,252042,OPTFUT,PE,2380,NICKEL23APR2380PE,NICKEL23APR2380PE,NICKEL 19APR23 2380 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251816,OPTFUT,CE,2400,NICKEL23APR2400CE,NICKEL23APR2400CE,NICKEL 19APR23 2400 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251817,OPTFUT,PE,2400,NICKEL23APR2400PE,NICKEL23APR2400PE,NICKEL 19APR23 2400 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251770,OPTFUT,CE,2420,NICKEL23APR2420CE,NICKEL23APR2420CE,NICKEL 19APR23 2420 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251771,OPTFUT,PE,2420,NICKEL23APR2420PE,NICKEL23APR2420PE,NICKEL 19APR23 2420 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251772,OPTFUT,CE,2440,NICKEL23APR2440CE,NICKEL23APR2440CE,NICKEL 19APR23 2440 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251773,OPTFUT,PE,2440,NICKEL23APR2440PE,NICKEL23APR2440PE,NICKEL 19APR23 2440 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251774,OPTFUT,CE,2460,NICKEL23APR2460CE,NICKEL23APR2460CE,NICKEL 19APR23 2460 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251775,OPTFUT,PE,2460,NICKEL23APR2460PE,NICKEL23APR2460PE,NICKEL 19APR23 2460 PE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251776,OPTFUT,CE,2480,NICKEL23APR2480CE,NICKEL23APR2480CE,NICKEL 19APR23 2480 CE,2023-04-19,1500,0.05
MCX,mcx_fo,NICKEL,251777,OPTFUT,PE,2480,NICKEL23APR2480PE,NICKEL23APR2480PE,NICKEL 19APR23 2480 PE,2023-04-19,1500,0.05
MCX,mcx_fo,SILVER,241858,OPTFUT,CE,56750,SILVER23FEB56750CE,SILVER23FEB56750CE,SILVER 22FEB23 56750 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241859,OPTFUT,PE,56750,SILVER23FEB56750PE,SILVER23FEB56750PE,SILVER 22FEB23 56750 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241762,OPTFUT,CE,57000,SILVER23FEB57000CE,SILVER23FEB57000CE,SILVER 22FEB23 57000 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241763,OPTFUT,PE,57000,SILVER23FEB57000PE,SILVER23FEB57000PE,SILVER 22FEB23 57000 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241764,OPTFUT,CE,57250,SILVER23FEB57250CE,SILVER23FEB57250CE,SILVER 22FEB23 57250 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241765,OPTFUT,PE,57250,SILVER23FEB57250PE,SILVER23FEB57250PE,SILVER 22FEB23 57250 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241766,OPTFUT,CE,57500,SILVER23FEB57500CE,SILVER23FEB57500CE,SILVER 22FEB23 57500 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241767,OPTFUT,PE,57500,SILVER23FEB57500PE,SILVER23FEB57500PE,SILVER 22FEB23 57500 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241471,OPTFUT,CE,57750,SILVER23FEB57750CE,SILVER23FEB57750CE,SILVER 22FEB23 57750 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241472,OPTFUT,PE,57750,SILVER23FEB57750PE,SILVER23FEB57750PE,SILVER 22FEB23 57750 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241473,OPTFUT,CE,58000,SILVER23FEB58000CE,SILVER23FEB58000CE,SILVER 22FEB23 58000 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241474,OPTFUT,PE,58000,SILVER23FEB58000PE,SILVER23FEB58000PE,SILVER 22FEB23 58000 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241475,OPTFUT,CE,58250,SILVER23FEB58250CE,SILVER23FEB58250CE,SILVER 22FEB23 58250 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241476,OPTFUT,PE,58250,SILVER23FEB58250PE,SILVER23FEB58250PE,SILVER 22FEB23 58250 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241477,OPTFUT,CE,58500,SILVER23FEB58500CE,SILVER23FEB58500CE,SILVER 22FEB23 58500 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241478,OPTFUT,PE,58500,SILVER23FEB58500PE,SILVER23FEB58500PE,SILVER 22FEB23 58500 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241479,OPTFUT,CE,58750,SILVER23FEB58750CE,SILVER23FEB58750CE,SILVER 22FEB23 58750 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241480,OPTFUT,PE,58750,SILVER23FEB58750PE,SILVER23FEB58750PE,SILVER 22FEB23 58750 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241427,OPTFUT,CE,59000,SILVER23FEB59000CE,SILVER23FEB59000CE,SILVER 22FEB23 59000 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241428,OPTFUT,PE,59000,SILVER23FEB59000PE,SILVER23FEB59000PE,SILVER 22FEB23 59000 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241331,OPTFUT,CE,59250,SILVER23FEB59250CE,SILVER23FEB59250CE,SILVER 22FEB23 59250 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241332,OPTFUT,PE,59250,SILVER23FEB59250PE,SILVER23FEB59250PE,SILVER 22FEB23 59250 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241333,OPTFUT,CE,59500,SILVER23FEB59500CE,SILVER23FEB59500CE,SILVER 22FEB23 59500 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241334,OPTFUT,PE,59500,SILVER23FEB59500PE,SILVER23FEB59500PE,SILVER 22FEB23 59500 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241335,OPTFUT,CE,59750,SILVER23FEB59750CE,SILVER23FEB59750CE,SILVER 22FEB23 59750 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241336,OPTFUT,PE,59750,SILVER23FEB59750PE,SILVER23FEB59750PE,SILVER 22FEB23 59750 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241337,OPTFUT,CE,60000,SILVER23FEB60000CE,SILVER23FEB60000CE,SILVER 22FEB23 60000 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241338,OPTFUT,PE,60000,SILVER23FEB60000PE,SILVER23FEB60000PE,SILVER 22FEB23 60000 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241339,OPTFUT,CE,60250,SILVER23FEB60250CE,SILVER23FEB60250CE,SILVER 22FEB23 60250 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241340,OPTFUT,PE,60250,SILVER23FEB60250PE,SILVER23FEB60250PE,SILVER 22FEB23 60250 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241341,OPTFUT,CE,60500,SILVER23FEB60500CE,SILVER23FEB60500CE,SILVER 22FEB23 60500 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241342,OPTFUT,PE,60500,SILVER23FEB60500PE,SILVER23FEB60500PE,SILVER 22FEB23 60500 PE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241343,OPTFUT,CE,60750,SILVER23FEB60750CE,SILVER23FEB60750CE,SILVER 22FEB23 60750 CE,2023-02-22,30,0.5
MCX,mcx_fo,SILVER,241344,OPTFUT,PE,60750,SILVER23FEB60750PE,SILVER23FEB60750PE,SILVER 22FEB23 60750 PE,2023-02-22,30,0.5
